"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,463,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","SOUTHEAST","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","155,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MONTANA","30","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","7,570,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MONTANA","30","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","25,260,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MONTANA","30","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,162,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MONTANA","30","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,113,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MONTANA","30","SOUTH CENTRAL","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,600,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MONTANA","30","SOUTHWEST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,015,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","8,594,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","EAST CENTRAL","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","6,663,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","14,201,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","15,375,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","10,381,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","SOUTH CENTRAL","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,289,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","SOUTHEAST","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,565,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","SOUTHWEST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,249,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","WEST CENTRAL","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,883,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","OREGON","41","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","310,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","OREGON","41","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","450,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","OREGON","41","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","52,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","OREGON","41","SOUTHEAST","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,082,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","OREGON","41","SOUTHWEST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","30,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","554,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","EAST CENTRAL","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","71,800",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","30,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","SOUTH CENTRAL","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","867,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","SOUTHEASTERN","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,021,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","SOUTHWESTERN","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","23,600",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","WEST CENTRAL","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","32,600",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","UTAH","49","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","327,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","UTAH","49","EASTERN","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","30,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","UTAH","49","NORTHERN","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","960,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","UTAH","49","SOUTHERN","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","27,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","276,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","NORTHERN","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","205,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","695,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","SOUTHEASTERN","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","24,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","WASHINGTON","53","CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","65,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","WASHINGTON","53","EAST CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","765,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","WASHINGTON","53","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","600,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","WASHINGTON","53","SOUTHEAST","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,091,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","WASHINGTON","53","WESTERN","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","519,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","WYOMING","56","NORTHEAST","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","89,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","WYOMING","56","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","7,221,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","WYOMING","56","SOUTH CENTRAL","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","52,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","WYOMING","56","SOUTHEAST","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","251,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","WYOMING","56","WEST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","557,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","ARIZONA","04","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,000,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","CALIFORNIA","06","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,536,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","CALIFORNIA","06","SACRAMENTO VALLEY","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","289,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","COLORADO","08","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","856,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","COLORADO","08","SAN LUIS VALLEY","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,795,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","COLORADO","08","SOUTHWEST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","45,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","IDAHO","16","EAST","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","29,930,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","IDAHO","16","NORTH","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,240,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","IDAHO","16","SOUTH CENTRAL","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","18,100,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","IDAHO","16","SOUTHWEST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","430,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","MARYLAND","24","LOWER EASTERN SHORE","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","456,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","MARYLAND","24","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","910,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","MARYLAND","24","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","89,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","MARYLAND","24","UPPER EASTERN SHORE","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,010,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","201,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","71,700",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,524,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","83,300",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","SOUTHEAST","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","118,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","WEST CENTRAL","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","122,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","MONTANA","30","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","7,650,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","MONTANA","30","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","26,360,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","MONTANA","30","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,983,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","MONTANA","30","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","930,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","MONTANA","30","SOUTH CENTRAL","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,837,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","MONTANA","30","SOUTHWEST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,900,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,692,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","EAST CENTRAL","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,016,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","7,162,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","7,134,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","6,231,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","SOUTH CENTRAL","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,228,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","SOUTHEAST","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,137,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","SOUTHWEST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,275,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","WEST CENTRAL","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,970,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","OREGON","41","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","350,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","OREGON","41","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","485,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","OREGON","41","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","66,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","OREGON","41","SOUTHEAST","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","959,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","OREGON","41","SOUTHWEST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","40,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","569,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","EAST CENTRAL","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","88,500",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","49,400",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","SOUTH CENTRAL","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,271,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","SOUTHEASTERN","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,420,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","SOUTHWESTERN","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","57,800",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","WEST CENTRAL","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","94,300",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","UTAH","49","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","391,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","UTAH","49","EASTERN","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","51,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","UTAH","49","NORTHERN","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,193,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","UTAH","49","SOUTHERN","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","25,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","605,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","EASTERN","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,059,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","NORTHERN","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","366,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","134,200",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","WESTERN","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","47,800",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","WASHINGTON","53","EAST CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,115,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","WASHINGTON","53","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,035,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","WASHINGTON","53","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","659,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","WASHINGTON","53","SOUTHEAST","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,491,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","WYOMING","56","NORTHEAST","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","215,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","WYOMING","56","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","6,466,000",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","WYOMING","56","SOUTH CENTRAL","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","70,000",""
